,Top1_rec,Top2_rec,Top3_rec,Top4_rec,Top5_rec,Top6_rec,Top7_rec,Top8_rec,Top9_rec,Top10_rec
14320,21212,22993,85014B,21977,22969,21166,85099B,21080,21121,21124
14321,21993,23103,20996,84755,22693,47504K,35471D,22946,22219,22338
14323,23170,23172,23171,47591D,22961,22367,23307,22990,20972,22989
14326,23077,22430,21108,47566,23078,22147,22460,22749,22652,22271
14327,23012,23323,22694,21733,22464,82494L,23332,23329,21993,21992
14329,22148,82494L,82484,22173,21892,48138,22632,22556,21068,84970S
14331,22652,22147,22722,21259,20971,22273,22274,22271,22621,22978
14332,23333,23439,22694,23215,23085,22158,23323,22633,23330,85048
14333,23397,23131,47566,22592,23110,22942,22914,22824,23147,23079
14334,48184,47567B,23283,20685,84755,22840,22508,22241,85049G,23148
14335,22728,22374,22192,22193,22191,22721,22376,23239,84078A,22301
14336,22424,22646,22139,22178,82494L,22645,21845,85150,22577,23581
14338,23173,22367,23174,21977,23175,21156,21974,22138,23298,22652
14339,22554,22555,22352,23159,22147,21561,72741,23077,22328,22273
14340,84879,85123A,22297,23082,21429,21430,22294,21621,21136,22171
14341,23109,21534,21929,23083,22188,85099C,84030E,23319,22193,23310
14342,21498,84946,23169,47566,16161P,22193,22090,22607,21485,22699
14344,22173,22855,22776,22847,22425,22846,23215,23329,22188,82484
14345,22114,22112,22835,84029E,21479,22113,23356,21484,84029G,23355
14346,20725,22794,21136,22423,20727,21524,85123A,21340,21523,22776
14348,72741,22759,85123A,21790,21380,71477,22966,22768,85174,21791
14349,82583,21175,82600,82582,84836,85123A,21908,82552,21733,21165
14350,22751,22804,20970,22284,20969,21733,22241,22271,22926,22457
14351,22178,22464,22465,47566,22487,82484,85123A,21340,84949,23229
14352,23234,22560,84755,22734,22297,21175,21523,22784,20685,21174
14353,22469,22178,84978,22960,85123A,23077,22427,22470,23165,22621
14354,23111,85049E,22441,22600,23112,22576,72741,22766,22500,22443
14355,23108,23084,22961,21731,22780,71459,22505,23300,21623,22809
14356,23174,23162,22423,22557,23009,22822,22950,23163,22553,23010
14357,22960,21975,20749,21733,22722,84380,21928,23581,21213,21108
14359,84879,23169,23162,23172,23164,22627,22666,23298,21136,23300
14360,23209,22899,23201,22086,22986,22738,23203,20750,23527,23240
14362,22662,20725,22384,23209,22468,23171,23082,23208,22970,23206
14364,22386,21937,23200,POST,23202,84992,22607,22384,22191,46000S
14367,22197,22776,22189,84029E,23096,84375,23234,21623,84987,22989
14368,22375,22376,22350,23078,23084,23310,22964,84945,22301,POST
14371,22114,21485,23355,23356,84030E,84029E,21481,84029G,21479,21484
14373,22762,22469,22087,22171,22784,22169,23085,72741,22602,22829
14375,22178,22759,23076,21745,22722,21770,23322,22720,22457,21755
14377,84949,22801,84947,71053,22798,84879,82486,22800,22469,21326
14379,22969,20914,22113,22028,22423,22024,22507,22037,72807C,22197
14381,23157,22111,23129,22158,23504,23301,23101,23100,23214,22992
14382,23343,22722,47566,16169E,23354,22693,23581,21035,23198,21985
14383,22577,21136,84978,23245,22791,22557,22966,21754,22555,23144
14385,20724,23343,23205,22356,22382,23201,20719,20723,23583,23208
14386,48138,22423,22960,21624,22456,21626,84879,48129,22969,48184
14387,22692,22386,48111,48188,22941,20726,22191,21181,22090,21907
14388,84380,23307,22956,23308,23208,23239,23309,23206,23296,22908
14389,22382,22385,20724,22662,23343,22411,20719,20713,23202,20712
14390,21931,23201,22139,23581,23583,22383,20713,21929,82484,22411
14393,23044,23046,22992,23085,85048,22991,23047,22890,22120,23491
14395,47566B,82552,21621,22082,22776,84030E,82600,22170,22668,23096
14396,22804,21175,22805,23517,23029,22772,21907,85049E,21181,22773
14397,84970L,84970S,84949,84947,20749,22469,22427,20973,84836,84832
14400,22686,21843,23249,22672,22558,22567,23091,23250,22996,21154
14401,21181,84818,23356,23320,84836,22596,10135,22065,21232,22283
14403,POST,22185,22928,22692,21922,22925,22083,22606,22926,22442
14404,22767,22993,22333,35970,M,22964,22766,23583,21094,22435
14406,23201,23200,23199,22386,22411,85099F,85099B,20712,82483,23094
14407,21108,22386,22960,21733,22750,22961,23351,21166,20992,22751
14408,21174,21169,23355,22791,22413,21326,21903,23310,85150,21754
14409,21121,22084,20728,21621,84997D,21928,85014A,23203,23255,84997C
14410,23355,22112,21908,22967,22148,20749,21626,20685,23298,22759
14411,22846,22848,22626,23243,22666,22424,22989,22978,22965,22845
14412,22961,22847,22841,23294,22740,22456,22910,22952,22776,22956
14413,POST,21086,22197,22085,84078A,22333,23480,22968,22558,22090
14414,21108,21043,22094,35648,21642,35651,22065,85183B,22093,21394
14415,22842,84029G,23237,23211,21871,22579,23356,23493,22294,22187
14416,21930,22467,21731,22466,22386,23108,20712,79321,22945,23203
14418,21314,85123A,22902,84945,20685,22610,22626,79321,22551,22847
14419,20972,22621,22776,22730,22812,22729,22148,23298,22720,20971
14420,23128,23328,22622,23349,22631,23242,23240,23313,22596,23314
14421,22084,21094,22333,22669,21086,22910,84692,21212,22197,21381
14422,23323,22487,71053,23091,22737,84836,22854,21326,82484,23088
14423,22296,71477,22294,21340,22295,22189,21114,22335,21390,21871
14424,23084,22488,22596,21731,21564,23485,21563,21239,23327,23489
14426,21326,22938,21975,22993,22749,21755,22751,22940,22766,84755
14427,21790,23203,22748,23236,23202,22910,21931,23344,22752,22086
14428,22169,23209,22508,20914,23240,23110,85066,22425,21695,82494L
14431,82600,21169,22084,22413,22969,21907,82583,21174,21908,23426
14432,22988,22178,21889,35471D,23263,22867,85061W,23461,21616,23412
14434,22114,22112,22835,23356,23503,22690,22111,23302,48138,23504
14436,21992,21878,85015,85032D,22487,22423,22549,85032C,21993,22619
14437,84947,22722,22720,84078A,22791,21326,84879,84949,84945,22980
14438,85099F,22411,21931,20713,23199,20712,23201,21930,20711,22663
14439,22776,48138,22171,22501,22849,20685,22690,22698,23283,22430
14440,84836,22804,21733,72802C,71477,23284,23322,48194,22297,22077
14441,23356,22084,22158,22835,21908,21621,23333,85066,22866,22077
14442,22768,21259,22763,21257,22762,22767,22797,22666,21754,22502
14443,84947,84945,84347,71477,21877,23319,23076,23350,22294,21868
14446,23313,22759,21975,84347,23247,23192,21479,23322,23323,22734
14447,22273,22149,22746,20727,22617,22568,22555,20725,22144,20719
14448,22411,85099B,20679,15056N,22386,15056P,15056BL,21931,22469,84879
14449,23321,22499,20725,22144,20972,22568,22749,23266,22219,23328
14450,23243,22730,22725,22729,22467,23237,23244,71459,22989,23240
14451,22940,22144,21559,22141,22457,23388,22694,22142,21733,23208
14452,22842,23169,22839,22424,23427,22386,23321,23322,22843,22469
14453,22468,85123A,21922,23108,23082,23266,23265,22423,48194,22467
14456,22549,82494L,22326,10135,82482,22555,21497,22418,21888,23504
14457,20970,22749,22750,22149,20969,22150,22273,22274,22568,22751
14459,22993,22382,20725,21932,20726,22356,84375,22969,22662,20728
14460,35648,51014A,10135,22489,20996,21636,47503A,21642,85015,35471D
14461,23181,22699,22697,22698,22829,22908,23172,23165,22619,23177
14462,84970S,82551,22296,22464,22297,22413,21164,84970L,22293,22188
14463,15056BL,21326,84949,84945,22470,22792,20679,22800,22801,22457
14465,47590A,22750,22759,20972,22128,22274,85099C,22940,20970,22197
14466,21213,22417,23307,22776,22838,21218,21211,22938,21217,23296
14467,22150,20969,22751,22766,22141,23322,22727,22470,22694,23330
14470,22112,22625,23176,23240,21485,23177,47566,22111,22752,22835
14472,22696,22079,22286,22241,22835,22287,85150,71053,21485,72807B
14473,22910,22086,23311,22084,47590A,23312,22499,23320,47590B,23314
14474,22171,48184,23110,22170,23427,22692,23283,20685,48185,22767
14475,22169,22766,22413,21166,21908,23321,21936,22768,85066,22456
14476,22296,22297,22295,22083,22926,21380,21385,22605,22488,84459B
14477,23201,23202,23203,21928,21931,22411,21929,22385,20713,21930
14479,23298,22469,23284,21621,23322,23332,48187,84978,22139,23333
14480,22866,22632,23439,23077,23076,23214,22835,22114,22111,22969
14481,22465,22620,22578,20983,22595,22768,22741,21430,21380,84755
14482,23344,23343,23201,85152,23581,20724,23078,23202,22113,23301
14483,22584,23078,22582,21166,15036,22812,22501,21175,23233,21169
14484,84946,23090,21326,21136,84947,23349,23419,23020,22800,23351
14485,22909,23318,22556,23320,22734,22969,22950,23202,21843,22942
14487,22460,85099C,21811,23393,22297,23175,85062,22411,23173,84970S
14488,23311,23319,22866,22865,22952,22736,23312,22548,84077,84945
14489,22383,22385,20726,22356,21931,23203,20719,22411,23200,21930
14491,20750,22139,22998,22659,82484,22170,22727,22726,21623,22728
14493,23503,23352,22605,35970,48194,22734,22730,22633,22187,21137
14494,21892,21915,22619,21703,21790,22621,21890,22483,21791,22561
14495,23199,22386,23202,23200,85099C,22385,21929,85099B,21928,21930
14496,22112,22114,85123A,21136,22607,23356,23032,21669,21671,21481
14497,48194,22720,21340,22980,22990,48187,22470,22979,22697,48185
14498,22910,23340,23209,21931,23313,21591,85099C,23370,21471,22734
14499,22383,22382,23333,22197,23489,23103,20914,23330,23270,85053
14500,84755,47566,85123A,21314,23245,84949,22082,84879,84946,22485
14501,23322,23321,21754,22427,21755,22696,22077,22585,22794,22694
14502,22795,47566,23323,23404,22494,22866,85015,85048,22169,72741
14503,23298,23201,22429,21012,21588,22457,23084,85099F,21915,35970
14504,84946,21755,21733,22763,21174,21136,21756,21754,22115,23092
14505,23320,17003,23494,22252,85184C,20751,22668,84950,22623,22553
14506,22423,47566,23298,23514,23407,22178,22589,23157,48185,23322
14507,22804,21314,82482,85099B,72807C,22854,22832,22427,22079,82486
14508,22086,23283,23397,22498,23082,22734,23284,23328,23311,46000S
14511,23393,84970L,23182,21755,21754,84970S,71477,23034,22294,21668
14512,22295,84836,21533,21313,22457,21539,21430,21844,22073,21527
14513,22087,21340,23083,21730,22296,23082,22804,47566,84947,22178
14514,21733,71459,84991,22456,22960,22086,22499,20749,22573,22574
14515,48184,82486,23322,85099C,22113,23393,82482,23090,23355,84946
14517,22171,85066,22427,22170,48187,48185,48129,22556,22555,48194
14518,21136,22625,35953,22338,22846,23323,22571,22158,23270,21811
14520,85099F,22692,85099C,23203,85123A,21523,48187,22385,23199,22411
14522,23394,84832,84946,23397,46000S,22945,84836,22366,84978,22595
14523,84945,72800E,84947,22792,22784,22460,71477,21891,20668,21693
14524,85048,21592,46000S,23091,22082,22558,21591,22302,20828,22352
14525,23322,22460,23092,47566,22776,22766,22654,23404,23147,23012
14527,22428,23485,20750,48184,22799,21411,22849,84029G,22763,22626
14528,22791,22178,21136,22138,21313,84949,21326,22596,23493,22144
14529,22835,22654,84029G,23340,22960,22303,22113,23234,22141,23191
14530,22776,84947,23397,23393,84978,23090,23110,22427,84755,84949
14532,23283,84997D,22689,84997A,21094,84997B,22691,22505,22418,20676
14533,22610,23076,21915,23365,23434,21892,15036,21932,23309,20727
14534,22197,20711,21485,22933,22605,22302,23082,22937,22726,21034
14535,22139,23189,16161P,23231,23230,23254,21790,23503,22178,84879
14536,22171,22617,84947,21257,22173,22768,23080,79321,21735,22776
14537,22274,20972,23128,20969,22150,22149,22569,22568,22570,22142
14538,22084,23311,22910,23234,23395,23427,22079,22738,21733,22739
14539,21915,22141,23084,21892,22595,22669,23571,21889,23298,22577
14540,22720,23284,23319,84832,23407,23393,23019,23394,22138,21756
14541,21217,20750,21155,22740,84375,22595,21531,22352,20978,22759
14542,22926,22430,22426,22928,23091,22624,21714,22847,22456,47566
14543,22723,21922,22607,22424,84380,21622,22626,21925,22606,22111
14544,17003,22560,22605,23213,23300,22580,21034,22112,22557,21891
14546,21733,79000,23240,22734,85053,23332,22690,23090,21485,84970L
14547,22178,21108,23357,47566,82486,85099C,23581,22411,23096,85034A
14548,22470,71477,22457,22189,22418,21730,22549,75049L,84836,23146
14549,21928,21929,22111,22804,85099F,22492,22456,82484,22507,22487
14550,23493,22767,22906,84947,23101,22197,23350,23569,21592,22766
14551,23108,23014,84947,23078,23112,47566,23110,23215,22792,21326
14552,22470,22841,84836,23240,22384,23236,84997D,22720,22383,23298
14553,23082,23319,21169,23109,23203,23395,23396,21166,23355,21497
14554,22961,22960,23169,84378,22139,23344,23188,22178,21889,22895
14555,22468,21733,22457,21232,22752,22197,23500,22376,21231,84347
14557,22340,22336,22339,22335,22337,22342,22343,22334,22333,22332
14560,22627,21975,POST,84987,21340,21231,22423,37449,21843,22847
14561,23221,22759,23323,22469,23222,22219,22789,22338,47566,23144
14562,21174,21908,82600,22633,21907,22834,20750,82582,22776,20974
14565,22668,82580,22557,22926,22499,23199,21624,20979,47590A,22669
14566,23203,23200,22411,23202,23201,21928,21929,21931,22385,20713
14567,22569,22570,21535,22072,21217,21527,22348,22073,22667,21733
14569,22791,84946,82483,22799,22810,84947,84949,82486,21326,21314
14570,15056P,85014A,85014B,21231,22784,22904,22666,84947,37449,84949
14572,21175,23240,22890,21907,23311,21166,21034,22296,22295,21174
14573,22138,22139,21257,21259,85123A,22425,22961,22771,22273,47566
14576,21109,21112,21108,21107,21106,10135,72741,85184C,22488,22969
14577,82582,20726,84029E,20719,20711,22386,84029G,82583,84378,84030E
14578,21485,21479,23439,22633,21484,23357,22867,22866,22632,22834
14581,22086,22909,23077,22571,23343,22738,23076,23570,23354,23078
14582,82578,84832,22863,21314,22776,82552,82551,21260,22427,82583
14583,21733,84375,22662,23076,85099B,21936,22558,22822,23322,51014A
14584,21181,47566,21136,23332,82583,23329,22488,85150,21172,82486
14585,22952,23311,22950,23320,23313,23312,22734,23314,23296,23201
14586,84992,20974,21976,23307,22531,47566,23367,23308,47590B,23309
14587,21524,22804,23254,22854,22776,21390,22487,22079,23206,22151
14589,21524,48194,20685,23284,22692,48184,48188,22690,48111,23283
14591,23078,15056BL,23083,23203,22379,22381,20712,21034,22186,20724
14592,23084,22138,22109,21791,23320,23356,22113,22625,21621,23319
14593,23355,23322,23066,21592,23207,35970,23263,23393,22845,23198
14594,20685,48194,22766,48138,23283,84946,48173C,22692,48188,22576
14595,22383,20727,22457,22561,23207,22077,22930,72741,20726,21914
14597,23323,22619,20718,84947,20717,21232,84945,22470,84950,21584
14598,23351,23208,23353,22303,23320,23209,23352,23343,22141,23319
14600,48138,21524,48194,21523,22767,48185,21212,22169,23298,85123A
14601,85034C,85035C,72349B,85036C,85036B,84347,85034A,85173,85175,22807
14603,21111,21107,23077,23076,21109,21106,22776,15044D,15044C,15044A
14606,22554,22435,23348,22508,21745,21830,21314,22464,21715,21936
14607,22139,22158,23109,20712,20719,23320,20711,85099F,21929,21930
14608,84029G,22835,21485,84030E,21479,23358,48138,22625,21484,22113
14609,84029E,21733,85123A,23169,21481,22154,35961,22752,15044D,22654
14616,M,15036,22968,85066,22855,22784,71459,22084,20750,22693
14618,22798,84947,21326,84949,21314,22460,23089,71053,21756,22784
14619,23052,22413,23054,82582,82600,22796,21907,85152,21165,84755
14620,21181,85066,22720,84078A,22193,21908,21411,84077,22551,82600
14621,85099F,23203,22113,84078A,22418,23209,23503,84879,20725,20713
14622,22386,82494L,85123A,48138,21155,21411,20718,21928,82484,23203
14623,85099C,22501,20914,22430,22966,21588,22507,21108,21792,22386
14624,21889,22553,22382,22662,22554,22630,22555,21703,22619,22634
14625,22776,21843,22469,84029E,22492,22838,21485,21531,84378,85099B
14626,85099C,21931,22464,22465,21980,22784,21982,84991,84378,21232
14627,22341,22329,22356,22344,22345,22346,22348,22349,22350,22351
14628,48194,23284,20685,22690,21314,48188,21498,48129,48187,23356
14629,23541,21172,22086,48138,23084,22499,23534,21770,22110,23485
14631,21429,22433,20749,23348,21891,21703,22273,22274,20974,22620
14632,21238,23298,85099B,20677,21242,20676,20674,21245,47590B,21394
14633,47566,22139,21621,20750,84978,22767,84947,22766,22423,21380
14636,22941,POST,85175,23108,23202,47504K,85173,84945,22386,22960
14638,23129,23103,84947,23234,22596,23169,23215,22734,23340,23311
14639,20914,21756,23323,22120,85152,22413,84978,21169,23182,22141
14640,23245,22619,22600,23110,20914,22798,22621,22834,22800,84945
14641,85123A,23321,23393,22595,22483,23322,22423,23427,21314,46000S
14642,47566B,84879,22791,84949,21326,23298,84755,22178,23245,84945
14643,22722,23284,22690,22173,22139,84406B,22723,22208,23182,21992
14644,23170,23171,84378,22847,22849,22962,23172,23296,23319,22625
14645,20728,20914,23207,21394,20726,22191,23209,22667,21216,22193
14646,48188,23049,23050,48194,22857,23230,23283,22860,22195,23284
14647,84378,22865,22632,22867,23439,21481,84992,84029G,21213,21479
14649,22768,22457,23082,22297,22170,21232,21985,23076,23077,21136
14651,22666,22992,23300,22960,22991,23301,22488,21340,22927,48187
14652,21843,22749,23322,20971,23082,84988,20972,23083,23299,37449
14653,22993,23322,23301,22866,22907,23534,23300,84978,23531,23083
14655,23202,22867,22866,22865,85099C,23298,23503,22111,84978,47590A
14656,23298,21733,47566B,23148,22961,22907,23147,22646,22822,22784
14657,22904,84991,22667,22957,21975,22961,22967,22938,84987,22423
14658,85066,20685,82484,85099F,21524,22690,22692,21430,23199,22430
14659,22621,22835,23322,20726,22141,20970,48185,22938,22111,84836
14660,22192,21670,21672,23034,23169,22193,23033,21673,22627,22488
14661,23019,23018,23012,84949,84947,22457,21381,23014,20685,23535
14662,23082,23230,21955,22382,21430,22555,23192,23480,23320,23079
14664,85099B,23332,23329,22571,23201,22554,23343,21928,21385,22766
14665,22989,22961,22632,84078A,82582,22457,23439,22191,21174,22730
14666,71459,22178,84970L,84755,21385,22460,84950,23144,23322,22855
14667,22207,23283,22993,23211,23212,22768,22411,23213,71459,23191
14669,22424,22890,84988,22113,84378,84692,22967,22625,21181,22938
14670,21380,21621,21240,21238,47590A,21242,22908,22333,84997C,84997D
14672,84978,84970L,71459,72351A,21232,22084,23109,22784,22460,40016
