,Top1_rec,Top2_rec,Top3_rec,Top4_rec,Top5_rec,Top6_rec,Top7_rec,Top8_rec,Top9_rec,Top10_rec
14334,16330,17504,17419,14474,14594,15690,13484,18251,15652,17105
14335,17708,16998,15768,12560,17788,18027,17554,17166,12372,12680
14336,16225,16610,13524,15234,14905,17133,13499,17470,13468,16830
14338,15813,13759,14323,16696,13260,16135,13865,13784,17991,12852
14339,14126,17601,14326,15342,18099,14105,15644,13277,17118,13141
14340,18246,14513,13161,15381,16634,16623,17142,16525,13187,17723
14341,15254,12822,17160,15805,13764,13327,17459,15965,14621,14753
14342,17076,14199,17331,16144,15447,15809,13006,17991,15109,13759
14344,13874,17128,15944,14247,12945,15713,17580,17176,18074,16634
14345,13323,15758,14371,17163,13416,14578,14712,12702,15180,14861
14346,13284,17462,15205,18240,12600,16949,13539,13291,17786,16457
14348,14920,13002,14176,18250,13885,13501,13934,17430,14326,13357
14349,13434,16356,15597,15722,15520,15225,13684,13322,17761,14504
14350,14840,16494,15333,13803,14537,12854,16010,17173,12984,18167
14351,16405,14964,14500,17859,16739,16586,15869,14377,17531,15304
14352,16333,13771,16212,15027,13261,12873,13712,14304,17510,17217
14353,14242,15775,16721,16359,13513,16619,14815,14174,14375,16643
14354,16295,15653,15829,15844,14538,15740,16070,17392,16727,14934
14355,15210,13194,13984,17411,15717,16302,14636,15223,12985,14964
14356,13759,13260,15909,17709,17886,17728,13059,14853,15304,17831
14357,16370,16929,15334,13590,14276,15213,13571,14745,17462,16115
14359,14853,18081,13260,15885,13994,17396,15658,17679,12444,16696
14360,13662,14285,15398,17295,14306,13850,13853,13375,15228,16062
14362,14039,17991,13144,15206,17831,18014,13059,15909,16174,16144
14364,17031,17068,17229,12808,13643,12422,12493,14887,13376,18177
14367,16370,16809,16549,18178,13758,14239,14936,14709,13560,13534
14368,16349,16998,15759,14029,15363,14681,16364,17371,14195,18043
14371,15180,17163,13017,15758,13323,16959,16598,12702,17540,14578
14373,14915,15045,16519,15216,13739,16552,18018,16658,17392,17175
14375,14242,17472,13742,17551,18232,15334,16208,13475,15349,14462
14377,13929,16566,15938,14500,13962,16405,18048,13187,14804,16457
14379,15895,16527,14829,15750,14995,14470,17732,16147,14507,16062
14381,17232,15103,15267,14550,16982,16400,14529,15054,16221,14894
14382,13805,16287,13975,17379,16440,16070,12757,16948,15978,15136
14383,15189,13046,15836,13865,17738,16419,15743,14338,17115,15813
14385,17031,14389,14887,13791,18177,13643,15417,16929,12822,18158
14386,15703,17217,13261,14431,17492,12873,15670,16765,16055,12823
14387,14110,16833,13515,17732,15535,15622,16458,13224,13186,17469
14388,17669,13355,15417,16393,14709,17031,17069,17229,16809,12373
14389,17031,14489,13791,15417,15032,16748,18177,14887,13643,13283
14390,14389,13643,12553,12373,16086,14409,13033,14713,16753,13178
14393,14946,18270,13325,13188,13061,17973,13404,13276,15852,15079
14395,14462,18170,17700,17133,13564,16117,13884,15127,13560,13593
14396,17206,12617,14690,16017,14738,14847,13382,17122,16455,14577
14397,17025,18155,16226,13210,13976,13489,16851,17394,14117,18200
14400,14229,13183,15841,16902,15093,13418,14775,15980,16013,15643
14401,17656,13126,18170,14997,13717,13694,13189,16567,13678,15157
14403,17630,16227,14651,16943,13106,16989,16917,14984,13220,15218
14404,15257,18120,18033,14006,17325,17353,13470,14054,16351,16777
14406,14566,16620,14705,16990,13068,13242,14495,13228,13070,14887
14407,14916,16788,14656,15630,16180,15756,17786,17462,13248,14267
14408,15655,16184,15463,16356,13434,17034,17962,15440,17658,15722
14409,13178,14713,14112,14489,14389,15732,13791,16086,15810,18177
14410,14978,16979,14205,17604,14431,15671,16833,13560,16778,14441
14411,16072,12506,13043,15397,16124,13356,13690,12464,16897,17668
14412,15949,15075,13897,13774,13614,15827,16292,13748,14554,14581
14413,15070,12643,13211,15347,17596,14421,12599,12873,12691,17423
14414,13678,13189,18263,14997,17578,14002,16482,13253,15829,13233
14415,14667,15747,15950,16200,16456,17594,15980,13709,17463,13598
14416,18040,12516,17153,16172,13844,15793,16936,12594,12814,12375
14418,14092,13428,17017,17386,14528,18053,14638,15793,15830,13094
14419,13672,15341,15271,13136,13598,15246,17092,15648,18172,14467
14420,16139,18142,15492,14262,17193,15041,12754,17703,13518,12412
14421,13211,15199,15171,12873,17519,13058,17628,13666,16256,16730
14422,16554,16818,14312,17790,17797,13769,15046,15597,17406,13495
14423,14548,14987,18058,17616,15428,14196,15247,17640,13809,16448
14424,13307,14660,17080,17805,15689,17339,18135,15739,16215,16139
14426,16424,13880,16647,14719,14214,15227,15687,15845,15057,18202
14427,13844,16848,12820,15660,14121,15550,15793,17432,16279,15254
14428,16992,13866,17088,14536,12942,13558,17403,16235,16510,16119
14431,17492,14619,16214,14386,17991,16432,15565,17048,16135,13144
14432,17790,12904,15986,13822,14547,16081,17777,16596,15438,13026
14434,17513,17427,17330,16591,16041,16123,17534,14861,18278,14205
14436,13710,16583,16097,17670,18072,15400,13092,15175,17109,15561
14437,15603,17620,16148,14090,15668,18113,12855,15604,15488,14117
14438,16997,12990,13070,16986,14887,13228,17174,14566,13242,13283
14439,18114,15104,17114,13110,13187,14972,14052,15344,16398,18205
14440,14995,16985,13168,17830,13258,18108,14035,13929,13487,16208
14441,16241,14755,15164,13560,13607,15790,13681,17534,14239,15722
14442,12942,14209,14823,14180,17114,13151,13962,14758,17742,14573
14443,15803,15010,17447,14594,16612,18048,18211,14501,14216,14463
14446,13449,17019,12826,13137,12856,16936,14710,14112,15053,13637
14447,16281,12580,15970,12553,12662,17636,12557,13520,12393,12939
14448,15541,13228,13562,16990,14705,13068,16986,12990,13070,14847
14449,14684,14451,14731,16015,13575,16416,17451,16413,16996,17458
14450,17708,12877,13300,13821,15649,13147,14829,15300,15606,15091
14451,14731,16474,12976,12948,17786,18118,17967,14449,14467,16777
14452,14524,16468,13356,17075,16986,14520,15351,13228,16041,15678
14453,16319,12908,16881,18184,12864,13941,17187,13806,15649,13147
14456,15529,18036,17469,13643,16782,15484,14498,16942,15394,17779
14457,14840,15348,15333,14537,15148,12984,18261,13177,15135,18095
14459,14888,17031,15213,12715,16351,15032,18177,15947,13791,16766
14460,15330,14951,13026,13233,17422,13248,14997,17414,15709,16966
14461,15258,13244,13339,12417,13838,15658,15219,15843,16114,13047
14462,14584,17790,13593,15164,13675,13888,14064,16208,16950,16081
14463,13967,16976,17384,14117,15938,16566,17347,18048,14618,15488
14465,13715,15062,15732,17649,16287,17786,12939,16755,18149,12752
14466,14948,12852,18185,12604,17446,15827,13324,13027,13826,17398
14467,16499,18261,15339,15333,14537,13316,14937,16126,14567,15862
14470,16347,12614,17081,14871,15782,14379,13899,16826,13570,16163
14472,17655,15164,14462,15038,14584,17504,14440,13168,16081,13708
14473,12873,15171,17317,16765,15199,13058,17923,16323,13666,14538
14474,14691,17018,14795,13484,13538,14984,17772,18104,12953,14052
14475,14036,14622,16398,16456,16458,17114,15598,12945,15747,13681
14476,17619,16494,13803,16448,12370,12854,18239,14651,17625,13561
14477,13242,14566,12990,13070,16997,13689,13228,16272,16986,14887
14479,17217,14264,13261,13833,13960,16055,17303,18019,13827,17079
14480,18006,16430,15434,15350,13763,13652,14655,16846,14868,13890
14481,13305,16495,13066,13502,13421,14174,18190,15709,17042,16422
14482,13327,13304,17153,17022,14566,14477,13242,16182,13587,15341
14483,14619,14431,15691,15127,15671,13859,13564,14967,17591,17085
14484,13321,17896,15667,16136,17805,14551,13787,16311,14117,14618
14485,15075,15683,13772,13329,16793,15904,13774,14585,16758,16515
14487,14525,17289,14035,14312,14547,16200,14515,14174,15885,14530
14488,14139,13639,13635,17480,17855,13897,17839,12955,13422,12886
14489,17031,13791,18177,14389,15178,15032,14887,16748,12551,15417
14491,16672,17076,17033,17223,18280,16097,17410,13735,17936,17017
14493,16385,15142,14739,17357,18077,14784,16561,13104,14108,15681
14494,16966,13223,13483,14929,13743,13621,18013,17824,14762,15561
14495,13242,16997,13070,14477,14566,16272,12990,14887,15316,15043
14496,16554,17496,17580,17163,17158,18198,14371,16404,17343,17732
14497,15265,17738,17650,17501,16766,18250,18202,16135,16498,16398
14498,16169,15965,14598,13558,17459,14138,14901,15329,13375,16440
14499,16791,18211,14332,13441,14133,16085,17595,16474,14451,14546
14500,14964,16552,14351,14772,14377,16419,17331,16144,14247,15304
14501,13929,13962,16856,14208,15992,14055,14690,12930,16190,17742
14502,18109,16923,14462,13187,16596,14243,12556,17027,17580,14704
14503,17001,14024,16284,17368,17073,17503,13558,16999,13999,15571
14504,13823,15636,15722,13831,16525,17515,17975,18170,16356,13161
14505,17706,16904,15550,16984,17191,17690,15808,14179,17001,13174
14506,16339,15754,13305,15444,13040,13842,13632,16126,14515,16059
14507,15186,17498,16449,17580,14825,15164,13634,14379,14472,14972
14508,13748,15036,13396,14285,15075,13110,16374,16912,15411,14629
14511,15472,16011,18121,17512,13382,16322,17797,16119,16407,16003
14512,14681,14903,14530,16838,14377,12833,14035,18075,18030,15528
14513,16617,18255,14340,15428,16658,18246,17616,17854,14682,15938
14514,15716,15671,17169,16727,16671,17625,14733,14890,17512,14851
14515,17289,13562,13634,15478,15822,14127,15712,15576,12747,16200
14517,17114,15743,14804,17117,12965,15071,14600,15343,15344,13372
14518,17498,15744,18084,16149,12938,15977,15986,13978,12464,15992
14520,15313,18174,16953,18017,17029,16986,17022,13228,17174,16835
14522,13695,15576,16424,15659,17080,15411,16119,17347,12823,14741
14523,16405,15753,17440,16689,15101,16872,14117,15557,17896,15621
14524,14452,14527,16147,13531,14482,17075,13471,13357,14256,12535
14525,12916,14487,15508,13782,15262,17704,16338,16081,15345,14530
14527,18102,17634,15039,14180,13531,15769,12939,13437,12584,14524
14528,18048,16427,14117,13695,16872,17347,16836,14073,15793,16148
14529,15900,16982,13566,16372,13363,15978,14901,17480,15720,14381
14530,13208,16554,14312,15046,14174,17790,16449,16934,15551,15164
14532,13484,14795,13538,14589,13699,13893,15705,17374,17351,14970
14533,17382,12399,12985,17348,16763,17017,14078,17863,14913,16379
14534,14623,14936,17068,15756,13772,13304,16753,13760,13642,14498
14535,15140,17728,17070,16407,13804,14235,14338,15696,16814,13803
14536,14633,14148,12833,16976,17331,16144,18109,15045,13496,15944
14537,15333,12984,13177,15148,15135,15348,14567,14937,18167,18261
14538,16836,16423,17623,13774,14473,13748,12873,16727,15469,12824
14539,17760,16284,15877,14752,14929,13410,15806,16337,15277,16846
14540,13110,16693,15609,14508,16804,16362,13212,14184,14661,12966
14541,13280,14130,16244,15806,16686,12501,17994,13982,15449,16113
14542,16344,16217,15397,14280,13368,14229,15410,16989,17058,15658
14543,12764,16072,14270,15223,14873,14823,15308,16343,18193,16897
14544,12931,14684,16929,17218,15398,13991,17253,17667,17768,17564
14546,15577,14930,15071,16875,17682,14499,15416,16705,15615,16200
14547,14487,13681,13680,13225,15035,17071,13668,16208,13468,15547
14548,14987,18058,17616,14423,15247,15428,14196,17640,15621,17263
14549,14242,13751,14905,15186,16810,18149,15648,17454,16458,14755
14550,16362,12820,12532,16423,17219,15239,17289,14381,16079,16912
14551,17556,16557,14117,18165,13236,14642,18113,16148,14090,15668
14552,13291,15577,16450,14064,16143,17636,12644,16996,16239,13866
14553,16500,15572,17295,14834,16880,15088,15576,16444,13255,15257
14554,16354,13558,14756,15872,15787,15525,17614,16910,15877,15683
14555,15587,12871,17397,17925,13194,17976,13477,16998,13132,12980
14557,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
14560,12528,17398,13826,12407,12589,12515,12569,17180,12736,12738
14561,13441,16851,14174,15472,15428,13213,12722,16882,13427,16380
14562,16057,15039,14978,13722,17675,15256,16212,17083,15225,16241
14565,16225,17048,13560,15971,15218,16091,15078,15379,13931,14622
14566,13242,14477,13070,12990,16986,13228,16997,14887,12587,13068
14567,14937,18167,17173,17053,14537,15333,12984,13177,15348,18261
14569,16557,13617,16791,16013,14618,17928,12574,17980,15885,16933
14570,12917,12358,18240,15442,14145,14155,13967,13551,14463,12401
14572,16743,15533,12844,14796,14408,15535,16871,17604,15727,17372
14573,14180,14823,14270,16587,14442,13929,12965,17634,17742,16222
14576,17078,17572,14603,17486,15224,16438,17173,16083,13233,15881
14577,14110,17594,15808,15356,16458,12928,15032,13715,15178,14680
14578,15758,13323,12702,17163,14608,13298,13017,13416,15350,14371
14581,16848,15981,13897,14317,14139,16169,15492,13591,16463,14585
14582,16623,14220,16462,15059,12574,15661,15636,13874,14867,13420
14583,12513,13798,13121,12479,12414,15810,14258,16969,14889,14587
14584,14462,16208,14867,14699,17133,14209,14690,13888,15164,18170
14585,15075,16848,12893,14317,16793,13638,15341,17425,15070,17221
14586,13027,16861,17152,14889,17628,12676,12414,16287,16951,16969
14587,13637,15433,13001,15577,12557,13113,15665,16370,15039,15738
14589,13484,13538,14795,12823,15705,17351,13699,16339,12882,15659
14591,14406,14723,18177,14887,12551,14389,13330,14953,13821,13689
14592,15228,13899,12912,17672,13521,14081,16591,13363,15180,18136
14593,13566,17289,15747,17651,17420,17346,17031,13356,15172,12422
14594,16882,18106,15659,16539,13236,18160,12940,15716,16554,15705
14595,16996,17295,17682,16936,16135,13262,14624,18086,12613,14126
14597,12893,13094,12577,14974,17244,17942,16903,13832,16205,17524
14598,17031,16169,13470,13313,15417,17353,16748,13320,18177,15981
14600,13833,17134,12834,14517,14264,17146,13827,15071,13133,17749
14601,16438,12725,17714,15054,12445,15497,17045,16913,15516,13682
14603,14576,16881,18184,12908,12864,15971,17486,17572,16083,17078
14606,16779,14096,14587,13001,17841,17337,17811,17787,15832,14532
14607,17747,12516,16034,18158,17514,15621,14438,12715,13283,14887
14608,13323,15758,14578,13416,12702,13017,13298,15612,17163,16591
14609,17414,14178,13946,17962,16377,15620,17995,14000,15679,14152
14616,16078,13185,15098,15526,14760,13723,16586,17187,14236,17926
14618,16566,17896,15488,15885,14117,14463,13787,16405,17980,15095
14619,14431,16432,15944,15565,18078,16275,13453,13564,15195,13144
14620,12652,13699,13023,13781,15520,14431,15493,15195,13186,17239
14621,18192,14038,17115,14341,13481,17728,12822,16201,15417,18036
14622,14995,17174,13751,14475,17830,16986,15898,17732,15610,12747
14623,14273,16706,17229,12990,14566,13070,15043,12747,13242,13821
14624,14762,12361,17118,13345,16644,16966,12478,15573,16680,16682
14625,14081,13563,12945,14823,13883,15438,14341,14873,14998,14320
14626,14227,14438,15615,15182,15971,14239,17153,17430,13931,16091
14627,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
14628,14589,13538,12882,14795,12695,14205,17351,17018,17830,13261
14629,17545,14071,17081,13417,16882,17232,13245,15468,16260,17018
14631,16531,13657,17795,18142,18013,15192,12999,15901,15877,16193
14632,17083,12939,12648,17174,15971,16986,16468,12557,16955,15810
14633,14536,12833,15262,16996,17120,13593,16587,14804,15071,13161
14636,13941,18040,13973,16342,15793,14416,12814,12600,17153,16351
14638,15075,14820,17386,15097,14528,15364,18135,16895,16836,15467
14639,14141,13993,14823,14431,14243,13186,13838,13171,16222,17076
14640,17980,12930,17169,15010,15864,17949,15994,16419,13617,16357
14641,14327,12897,15262,15932,15661,16856,14522,16177,16404,12833
14642,14090,16148,18113,15668,16323,17923,15488,15447,17079,14241
14643,13948,12734,14870,16202,13854,12816,16567,12410,17585,13253
14644,16214,13260,15304,13016,14292,13476,14288,13324,12507,18282
14645,13736,18229,13470,17204,17051,17353,17429,15270,17470,13655
14646,12415,12472,12705,12720,13815,14056,17677,12474,12461,14291
14647,14205,15350,17628,16048,17923,16323,14813,17091,16992,16598
14649,17449,16085,16398,13782,16208,15463,16771,14064,14504,16984
14651,14403,15408,17630,18171,13052,18035,13561,12837,15218,17974
14652,13703,15412,14466,15279,14045,17173,14267,15224,12915,17406
14653,18219,13742,14897,14071,15468,16332,16596,14179,14629,15645
14655,14566,13587,12990,16810,13242,13629,14480,13689,17669,13070
14656,13827,16907,15262,16085,16117,13929,14209,17138,15038,16208
14657,17668,14041,14466,12356,12528,12589,13038,16954,14907,15827
14658,16835,14520,16525,15044,13562,14970,17115,17454,13238,16173
14659,16477,16008,14040,13590,18036,18118,16242,15665,16810,14825
14660,14424,13307,17719,16011,16189,18200,14184,13645,14019,16902
14661,16148,18113,15668,14090,15488,17344,18112,14184,14642,15793
14662,17412,17936,17350,17898,17019,14291,17914,15179,16079,17348
14664,14448,15678,15412,16997,16986,14475,13487,15472,18174,15313
14665,16398,13043,13397,16523,13564,15406,13416,16509,18212,13760
14666,16034,15869,16737,16739,16230,14174,16528,17148,13989,16610
14667,14415,17059,17644,14409,16931,16456,15750,17799,14709,15406
14669,15353,17507,16398,14657,13168,17204,12506,13804,17303,13736
14670,17083,15738,13509,16948,12648,12557,16422,16951,12599,17800
14672,16721,14964,15717,14616,15349,16427,17394,16034,16621,17312
14673,16085,16140,13495,14332,13695,16131,16554,16362,17293,12832
14675,16383,13894,17181,14963,13985,14173,17266,15863,13568,14723
14676,14250,17014,13712,15429,17426,14719,16333,13851,14684,14662
14679,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
14680,13819,17068,12380,14489,12373,14038,13178,18177,12826,17454
14681,16349,16943,15759,14512,14368,16462,15004,12712,16801,17879
